Long	Lat	sat_min	sat_max	pptn_min	pptn_max	npp
-78.089	-7.708	13.5729	14.1896	32.3141	352.6350	768.9976
-78.467	-7.703	14.3644	15.2229	17.6435	268.4686	852.8813
-78.843	-7.697	17.3486	19.9827	2.2198	174.0750	312.1729
-79.129	-7.799	18.3991	23.2426	1.0769	28.9622	331.1061
-55.458	-7.749	25.5351	26.8005	59.3992	941.3515	890.6187
-57.958	-7.628	25.8830	26.6742	82.2907	983.0475	876.0927
-60.501	-7.705	25.8828	26.5895	110.8875	1027.9179	937.4420
-60.869	-7.714	25.8185	26.5534	111.7553	1099.5880	943.5234
-63.181	-7.875	25.3192	26.3434	121.8184	934.6477	937.0746
-65.625	-8.028	25.4055	26.5342	120.4581	937.1458	953.4578
-66.281	-8.092	25.1502	26.3750	124.7942	886.0872	938.1622
-66.848	-8.156	24.8504	26.1802	120.4159	848.1532	901.4897
-67.234	-7.834	24.7809	26.0706	133.2243	856.3575	915.8954
-68.372	-8.063	24.0102	25.5215	149.9009	879.2736	893.1762
-71.044	-8.078	23.8903	25.2932	216.9820	800.2820	1079.3798
-73.72	-8.075	24.7282	25.9543	206.6330	708.4928	1714.5006
-74.864	-7.851	26.1766	26.9682	252.3491	625.9646	1763.0938
-76.292	-8.055	23.3784	24.0267	325.0307	713.9622	1913.2377
-76.766	-7.834	23.6764	24.4071	316.8061	683.5970	2011.1727
-77.145	-7.829	15.9116	16.6756	88.0854	406.8961	1501.0018
-77.524	-7.824	11.7097	12.6241	69.9051	439.0254	491.0437
-77.902	-7.819	11.6274	12.4338	48.1286	400.6531	759.2597
-78.28	-7.814	10.9752	11.8803	37.8217	316.3973	817.6980
-78.657	-7.808	11.1080	12.2938	18.0543	204.4907	622.2988
-55.981	-7.874	25.3729	26.5972	61.2848	937.1976	878.2663
-57.953	-7.89	25.8238	26.6307	75.6670	961.3592	877.7872
-58.572	-7.964	25.7570	26.5275	75.7864	924.8804	890.7782
-60.58	-7.975	25.6803	26.4263	98.2263	1028.0516	941.8851
-62.902	-7.871	25.2923	26.2685	112.4609	916.2313	905.4812
-63.647	-8.158	25.2358	26.2810	115.2359	969.4001	962.4651
-65.152	-7.913	25.5558	26.6147	129.7262	938.4031	978.8764
-66.664	-7.936	24.9863	26.2340	135.9646	877.5640	929.5791
-67.043	-7.94	24.9152	26.2061	130.1147	852.9410	911.9003
-68.942	-8.177	23.8004	25.3793	168.1330	890.1457	865.4725
-70.089	-7.965	24.0874	25.4855	175.5436	835.7148	960.0683
-71.617	-8.188	23.9078	25.3031	180.9464	743.5279	1197.4403
-74.293	-8.182	25.2910	26.4384	202.4204	627.6234	1838.9678
-74.674	-7.961	25.8753	26.7915	228.2876	618.0970	1741.7885
-75.817	-7.952	24.4335	25.0969	353.1120	778.6371	1936.9729
-76.957	-7.94	18.8315	19.5175	153.5987	446.0793	1442.2152
-77.336	-7.936	9.3344	10.5103	76.7795	444.2576	804.2551
-77.715	-7.931	12.3612	13.2124	54.3892	405.4264	633.6995
-78	-7.981	8.2023	9.4487	56.7743	423.0338	618.4713
-78.471	-7.919	10.7419	11.8659	26.3243	201.9236	809.4772
-78.848	-7.913	17.2321	19.9823	0.8520	153.5697	289.9560
-56.507	-8	25.0321	26.2107	63.2090	937.6724	868.3516
-58.308	-7.852	25.8713	26.6681	76.5091	946.1268	862.5116
-59.024	-8.088	25.5049	26.2461	77.3637	898.2195	903.8757
-60.861	-7.929	25.5469	26.2979	102.4238	1096.7465	947.6832
-61.23	-7.938	25.5319	26.3210	102.7540	1130.3752	963.4857
-61.502	-8.163	25.3442	26.2068	100.4169	1047.4348	906.4987
-64.2	-8.274	25.3036	26.3804	116.9472	951.4859	983.5356
-64.767	-8.288	25.4025	26.5102	116.0837	912.6984	975.3215
-65.338	-8.025	25.4994	26.5877	119.2122	928.1851	962.4958
-67.231	-8.051	24.7748	26.1240	121.6313	844.3838	902.4064
-69.514	-8.29	23.7648	25.3435	172.6161	880.5949	864.6106
-70.28	-8.075	24.0628	25.4921	171.9015	814.5175	974.1950
-72.191	-8.297	24.1045	25.4760	164.3674	761.2246	1400.4104
-74.869	-8.342	26.0377	26.7746	260.0434	676.7334	1892.4584
-75.441	-8.336	26.3488	26.7558	415.4831	1052.2483	1978.7402
-76.009	-8.059	22.3502	23.1585	284.4621	678.1046	1873.7965
-76.769	-8.051	22.5657	23.2158	260.4377	590.7525	1915.5108
-77.149	-8.047	12.0213	12.9826	73.1465	407.1734	1055.2764
-77.528	-8.042	11.9940	12.8525	57.1267	387.2416	686.2363
-78.287	-8.139	7.5902	9.0815	33.4420	296.6435	593.2322
-78.662	-8.025	13.6969	15.2750	8.4126	157.1104	520.2713
-79.039	-8.019	17.9204	22.7883	0.2781	29.0933	40.8789
-57.037	-8.125	25.0306	26.0983	64.9800	943.5129	873.9552
-57.763	-7.94	25.9348	26.7703	72.5935	956.3612	874.6103
-59.566	-8.212	25.6695	26.4039	79.1661	901.0132	919.6116
-61.041	-8.041	25.5368	26.3336	99.6777	1111.7700	961.7953
-62.145	-8.284	25.1387	26.0613	97.0134	961.5665	971.6915
-62.896	-8.086	25.1805	26.1857	104.1490	941.5962	954.8412
-63.269	-8.094	25.1361	26.1585	110.3150	961.6661	974.6561
-65.328	-8.403	25.3981	26.5684	102.3131	877.2947	954.5483
-65.524	-8.136	25.4251	26.5630	108.9321	919.8795	954.7727
-67.323	-8.215	24.6047	26.0135	114.7090	848.9105	885.7065
-70.086	-8.402	23.8013	25.3431	166.0116	831.8443	949.6278
-72.766	-8.406	24.4376	25.7693	168.0532	780.5377	1592.0908
-74.676	-8.179	25.7707	26.7124	215.9379	609.8350	1805.5404
-75.82	-8.17	23.7548	24.4366	371.0850	831.6000	1827.2658
-76.581	-8.162	24.3738	25.0004	350.8624	788.0813	2004.6285
-76.961	-8.158	18.1949	18.8554	110.4452	402.6003	1668.5125
-77.34	-8.153	10.1595	11.2790	58.7424	394.2290	551.4657
-77.719	-8.148	8.4985	9.7598	59.9796	417.2360	559.6516
-78.098	-8.142	12.4560	13.3082	21.3068	233.0814	673.2393
-78.476	-8.136	11.2334	12.4364	18.6961	155.1358	569.1250
-78.853	-8.13	17.9043	22.0865	0.2126	56.9643	119.8629
-55.084	-8.152	25.5645	26.9116	60.1422	981.9703	866.1101
-57.481	-8.251	25.8198	26.7409	62.3494	932.1162	868.7859
-58.299	-8.064	25.8466	26.6464	71.2500	934.3212	879.5146
-60.11	-8.336	25.5661	26.3463	81.9267	954.8062	934.3962
-62.7	-8.405	24.9154	25.9329	96.2382	979.9399	988.3485
-63.079	-8.198	25.1228	26.1544	101.5403	964.8679	941.2074
-63.453	-8.206	25.1471	26.1910	106.2813	974.1372	928.5628
-67.606	-8.382	24.2930	25.7927	113.3804	856.3543	867.1064
-67.984	-8.549	23.9661	25.5941	123.7062	854.6578	870.2518
-70.66	-8.513	23.8320	25.3461	185.8924	812.1230	1071.4393
-73.34	-8.513	24.6457	25.9197	173.9013	701.6681	1710.8707
-74.486	-8.289	25.4889	26.5756	193.1472	591.6973	1622.0617
-75.921	-8.497	23.3130	23.9615	373.5739	947.9894	1854.1211
-76.773	-8.269	18.8514	19.5204	161.8803	454.9764	1373.3452
-77.152	-8.264	10.7117	11.7530	61.1421	383.8122	860.4467
-77.532	-8.259	14.5201	15.1560	40.5546	318.9479	574.6709
-77.911	-8.254	9.5718	10.6665	28.8224	311.0905	577.1290
-78.667	-8.242	16.4037	19.0777	1.5398	108.3198	198.1697
-55.606	-8.279	25.2963	26.6410	57.1951	968.5484	869.4004
-57.753	-8.151	25.9226	26.7915	65.5397	939.4783	867.9312
-58.099	-8.376	25.6813	26.5283	61.7186	921.0296	865.8361
-60.657	-8.459	25.3337	26.1516	85.3703	1017.0684	942.7998
-61.034	-8.255	25.3937	26.2139	91.9025	1074.7394	966.8957
-63.165	-8.526	24.8361	25.9266	95.0780	1008.9505	969.5092
-65.893	-8.577	25.2371	26.5062	101.8456	823.9179	927.9985
-67.416	-8.38	24.5124	25.9674	107.8717	853.4267	873.4902
-68.46	-8.61	23.5626	25.3255	149.6584	859.7601	861.2506
-71.234	-8.624	23.8229	25.3142	175.0872	756.8113	1167.6721
-73.915	-8.62	25.1813	26.3661	187.3777	627.4703	1819.7076
-75.823	-8.388	23.3187	24.0381	373.8479	900.1388	1867.5420
-76.584	-8.38	22.5250	23.1163	315.3100	693.6550	1755.6458
-76.964	-8.375	11.7854	12.7676	63.6347	382.9259	1020.2254
-77.344	-8.37	12.0858	12.9778	49.0582	345.8419	599.9308
-77.723	-8.365	6.0591	7.7718	58.4051	395.0085	605.7239
-78.102	-8.359	15.2853	16.1887	7.4250	192.3272	402.5816
-78.48	-8.353	14.5682	16.4342	5.3693	127.5987	283.6089
-78.765	-8.403	18.3453	23.0754	0.9009	25.1688	134.8277
-56.131	-8.406	24.5322	25.8781	59.8332	961.0112	862.5069
-58.289	-8.276	25.6138	26.4457	66.4874	923.6871	873.4597
-58.647	-8.501	25.5863	26.3431	64.9116	908.0135	883.3360
-61.207	-8.582	25.1399	26.0170	88.6222	1028.2609	945.6516
-63.447	-8.422	25.0809	26.1467	99.9057	988.5300	922.0931
-66.46	-8.694	24.9568	26.3378	110.0998	795.2467	912.7129
-67.03	-8.758	24.6469	26.1727	98.0128	846.5860	864.8920
-69.129	-8.723	23.4579	25.2501	170.5109	901.6038	847.4125
-71.808	-8.734	23.8963	25.3490	150.2460	713.4300	1314.0281
-74.488	-8.508	25.4964	26.5575	193.2312	586.6683	1751.2861
-76.396	-8.491	24.4155	24.9116	440.8559	1018.5126	2072.1449
-76.776	-8.486	14.4743	15.3086	83.3294	393.2492	1155.7911
-77.156	-8.482	9.4973	10.7322	58.2407	384.3687	491.5594
-77.536	-8.476	10.1699	11.3077	39.9512	315.3687	583.3879
-77.915	-8.471	6.8179	8.4536	29.6824	312.3143	498.7697
-78.294	-8.465	12.5846	13.9041	7.0406	148.1354	303.1321
-56.659	-8.533	25.0609	26.2828	57.1598	940.8500	867.1746
-57.743	-8.363	25.7931	26.6996	60.2066	925.3432	869.8539
-59.183	-8.627	25.4197	26.1872	66.7593	908.1543	906.8171
-61.759	-8.705	25.0541	25.9832	101.6023	987.3801	830.1779
-63.632	-8.534	25.1279	26.2185	100.4103	982.9744	884.6863
-64.378	-8.714	25.2451	26.4146	108.8775	901.0187	981.6364
-67.412	-8.598	24.4862	25.9987	97.7210	855.6454	861.1266
-69.701	-8.782	23.5168	25.2417	161.9371	868.4443	908.0970
-72.383	-8.843	24.2153	25.6138	141.5463	704.5676	1545.8318
-74.297	-8.618	25.4780	26.5499	201.0720	599.4472	1803.0206
-74.97	-8.833	26.2871	26.7877	348.8986	991.4571	1969.9356
-76.588	-8.598	19.5175	20.1913	179.6756	497.0639	1613.1997
-76.968	-8.593	10.7130	11.8036	60.3384	370.9865	1075.3891
-77.348	-8.588	14.4735	15.1342	32.8569	301.2912	428.0403
-77.728	-8.582	7.4197	8.9396	36.1233	306.9155	549.2841
-78.107	-8.577	15.7895	17.0395	4.6121	157.5379	237.6067
-78.485	-8.571	18.1805	21.5778	0.0438	74.6128	80.9327
-57.19	-8.604	25.6427	26.6935	54.1775	915.7833	870.1476
-59.727	-8.751	25.4386	26.2589	68.6221	927.4686	927.6886
-62.313	-8.827	24.7786	25.7617	97.5593	992.7219	968.0928
-63.441	-8.638	24.9109	26.0258	95.1652	1007.2186	980.1563
-63.816	-8.647	25.1867	26.3286	111.1938	965.7427	861.5659
-64.941	-8.886	25.3524	26.5801	101.3960	831.2105	922.7287
-67.601	-8.709	24.1575	25.7485	100.9513	856.5361	850.8424
-70.275	-8.949	23.6463	25.2954	153.3821	804.6802	1071.5017
-72.959	-8.952	24.6027	25.9310	148.4372	679.3060	1719.7705
-74.49	-8.726	25.7057	26.6135	202.5803	595.9080	1811.0187
-76.018	-8.713	22.0700	22.8728	292.2947	747.5546	1738.8659
-76.399	-8.709	22.5165	23.0747	317.6000	752.6521	1847.1909
-76.78	-8.704	14.6050	15.4407	69.1140	376.0628	1536.0345
-77.16	-8.699	9.9290	11.1244	52.1380	365.9057	520.5582
-77.54	-8.694	9.6737	10.8170	36.9275	288.5632	666.9668
-77.919	-8.688	13.7567	14.8467	9.2864	204.9933	329.7127
-78.298	-8.682	17.7056	20.0979	0.3542	108.2746	128.2203
-78.586	-8.784	18.5206	23.1892	0.2083	21.4131	45.8848
-55.231	-8.683	25.0119	26.4955	56.0558	978.5508	864.4279
-57.724	-8.787	25.5322	26.4783	51.3786	898.5083	870.4889
-58.456	-8.601	25.5119	26.3145	61.3853	906.0269	881.1892
-60.273	-8.876	25.1735	26.0442	71.3016	958.8045	943.4359
-62.87	-8.949	24.6026	25.6907	86.7005	1069.8609	993.4544
-63.432	-9.019	24.8775	26.0289	86.9855	1017.5726	888.7100
-64.001	-8.759	25.2290	26.3996	114.7560	943.1980	872.5536
-65.506	-9.005	25.2970	26.5982	90.3390	794.6345	931.4215
-67.409	-8.816	24.4765	26.0553	94.5101	859.4596	851.8975
-68.936	-8.831	23.4274	25.3053	164.2776	880.2441	874.1286
-70.849	-9.06	23.7847	25.3888	151.4481	758.5611	1227.8712
-73.534	-9.059	25.0528	26.2808	161.4987	628.5035	1816.0772
-74.109	-9.11	25.5832	26.6339	183.5409	610.6207	1892.7798
-74.682	-8.834	25.9907	26.6782	232.7250	692.8517	1914.9102
-75.543	-8.937	25.9978	26.4176	514.5871	1586.2659	2002.0994
-75.828	-8.824	22.9678	23.7413	361.9482	948.5552	1826.4313
-76.211	-8.929	23.9792	24.4562	388.9694	995.7666	2062.8199
-76.591	-8.816	13.2683	14.2294	82.7795	390.2340	1155.6874
-76.972	-8.811	8.2830	9.6569	63.2172	386.2778	826.1542
-77.352	-8.806	10.4251	11.4373	36.0319	312.4353	640.6955
-77.732	-8.8	5.0286	7.0540	29.5556	352.7290	329.1392
-78.111	-8.794	12.3996	13.6508	5.4907	179.7555	464.7742
-55.754	-8.811	25.0315	26.4814	55.8792	980.1355	862.0904
-57.549	-8.674	25.8638	26.8496	53.3902	901.3793	878.0087
-58.27	-8.701	25.1377	25.9980	58.0680	907.5868	882.7100
-60.822	-9	24.9750	25.8775	74.4369	980.3636	962.7263
-63.987	-9.136	24.9885	26.1835	95.1068	924.9145	957.0447
-66.072	-9.123	25.0827	26.4917	91.7707	776.9026	917.2031
-67.598	-8.927	24.2412	25.8875	102.3696	847.3813	862.2983
-67.98	-8.931	23.8187	25.5857	129.0387	827.1684	881.0714
-68.361	-8.935	23.3985	25.2614	147.8528	828.4615	885.1650
-68.743	-8.939	23.4075	25.3568	159.0300	850.1265	867.5333
-71.424	-9.171	23.8680	25.4147	138.3563	707.9631	1357.7279
-74.491	-8.944	25.8722	26.7171	205.1419	641.0000	1929.0466
-76.02	-8.931	23.2416	23.9071	336.6549	916.0168	1900.1379
-76.402	-8.927	20.4127	21.0933	201.1054	545.4281	1562.5376
-76.783	-8.922	9.6829	10.8490	68.2701	379.8574	887.3847
-77.164	-8.917	13.8160	14.6604	38.0337	326.3642	474.3975
-77.544	-8.912	4.5889	6.6132	41.0619	370.2040	440.2824
-77.924	-8.906	9.4239	10.7870	9.5531	251.7808	465.8078
-78.303	-8.9	18.0247	21.0369	0.0338	84.9645	133.7526
-56.281	-8.996	25.7722	27.1148	51.3454	954.9956	860.9413
-57.364	-8.773	25.7518	26.7810	51.1891	898.7473	872.7111
-58.256	-9.02	25.4115	26.2522	51.8942	894.3836	880.2306
-58.446	-8.814	25.3677	26.1737	57.1259	900.8759	876.9162
-58.889	-9.04	25.3406	26.1664	57.2391	906.7037	904.5568
-61.373	-9.124	24.7349	25.6720	76.7714	981.2209	993.6278
-63.995	-8.975	25.1374	26.3225	105.7389	927.6997	924.1773
-64.372	-8.983	25.2477	26.4548	105.4643	875.8673	963.6372
-66.64	-9.241	24.8620	26.3902	86.1661	812.1268	902.7091
-67.406	-9.033	24.3600	25.9934	93.0821	856.3199	867.2121
-67.787	-9.038	24.0018	25.7360	117.4373	824.4373	878.5969
-68.169	-9.042	23.6730	25.5224	142.7274	811.4030	894.3906
-68.551	-9.046	23.5129	25.4531	155.7883	824.6450	887.5135
-68.741	-9.212	23.3322	25.3170	153.9562	817.3304	929.9584
-69.314	-9.271	23.3688	25.2724	147.2991	840.2991	962.9078
-69.699	-9.055	23.5413	25.3298	153.5490	853.3922	951.2838
-70.082	-9.057	23.6212	25.3324	147.7155	816.8918	1031.5654
-72	-9.281	23.9938	25.4761	125.8616	666.3715	1538.3770
-75.831	-9.042	22.0297	22.9159	262.4515	741.4766	1825.6482
-76.594	-9.033	17.1724	17.9195	89.4238	380.5846	1741.8987
-76.975	-9.028	11.9384	13.0311	48.5740	354.8453	501.0953
-77.356	-9.023	11.1298	12.1193	31.9193	314.0286	658.8903
-77.736	-9.017	8.0768	9.6969	14.3754	296.2660	414.5544
-78.115	-9.011	15.9969	17.7571	1.6953	140.9781	451.8364
-78.403	-9.17	18.5411	23.2173	0.5068	24.8719	99.1580
-56.811	-9.011	25.8938	27.1174	47.8716	922.1508	863.3621
-57.179	-8.871	25.8417	26.9125	48.3046	898.3083	866.7932
-58.623	-8.927	25.3411	26.1155	56.9251	901.3066	881.9736
-59.343	-9.166	25.4342	26.3283	59.3875	917.5784	941.9116
-61.927	-9.248	24.5938	25.5919	82.5393	988.4928	999.3646
-64.181	-9.088	25.1741	26.3849	103.4194	891.7250	912.0416
-64.558	-9.095	25.3219	26.5365	102.4075	836.6214	939.7861
-67.306	-9.358	24.4006	26.0817	94.7060	849.3023	866.3543
-67.783	-9.421	23.9100	25.7482	146.7262	757.4163	873.5079
-68.359	-9.153	23.4992	25.4283	151.5944	799.4983	917.4331
-69.89	-9.165	23.6023	25.3733	143.9232	824.2738	1017.7366
-72.576	-9.39	24.4349	25.8297	131.5747	650.6197	1768.2318
-74.493	-9.163	25.8471	26.6719	212.0228	687.5237	1955.0677
-74.876	-9.16	26.0907	26.6532	294.5192	908.4641	2026.1726
-75.263	-9.429	25.6777	26.2522	377.7988	1156.5822	2102.4182
-75.641	-9.153	24.1178	24.7680	407.3129	1207.5728	1903.6868
-76.023	-9.149	24.2665	24.7627	376.2157	1105.3763	2135.1298
-76.405	-9.145	19.4172	20.1638	133.0987	440.7759	1633.9222
-76.786	-9.14	10.0461	11.2352	60.7320	370.2848	785.5667
-77.167	-9.135	5.9976	7.7379	48.6532	376.8199	569.6657
-77.548	-9.129	2.3625	4.8105	37.8153	397.9201	296.4697
-77.928	-9.123	8.5990	10.1104	6.4435	248.4840	481.5929
-54.856	-9.085	24.5664	26.1614	54.7089	973.7046	853.4005
-57.344	-9.196	25.5523	26.6495	43.9685	883.6406	874.7061
-59.889	-9.292	25.0172	25.9433	61.3703	932.7877	953.3797
-62.483	-9.371	24.4242	25.4812	76.1809	1043.6590	989.5640
-64.367	-9.2	25.3195	26.5595	103.2071	852.7895	884.0436
-64.744	-9.208	25.2848	26.5419	100.0340	797.7075	927.9531
-65.12	-9.324	25.2240	26.5502	93.5074	764.2311	923.9302
-68.353	-9.534	23.4814	25.4495	159.3355	737.6694	938.1510
-69.888	-9.438	23.5104	25.3255	132.5479	796.3714	1105.0922
-70.463	-9.496	23.6548	25.3800	131.7808	760.3420	1317.9984
-73.153	-9.498	24.6789	25.9889	143.8004	634.1092	1872.0087
-74.302	-9.273	25.8150	26.7624	191.2862	649.4642	1951.4459
-74.686	-9.271	23.3534	24.3172	239.5883	737.0551	1887.4934
-75.834	-9.26	22.9244	23.7032	255.8880	803.3595	2020.5243
-76.216	-9.256	22.0657	22.7209	229.4365	667.8043	1944.7082
-76.597	-9.251	14.2869	15.2139	84.7076	373.0773	1366.8123
-76.979	-9.246	10.0287	11.2406	45.7525	361.9736	561.6901
-77.36	-9.241	3.5869	5.7765	43.4840	392.9244	421.2333
-77.74	-9.235	9.6950	10.9257	8.0387	275.7866	614.0827
-78.12	-9.229	17.4176	20.0069	0.3177	99.7291	163.0753
-55.378	-9.214	25.0596	26.6281	53.9971	995.3360	856.0690
-57.968	-9.324	25.3164	26.2513	45.9903	885.3734	879.3376
-58.614	-9.139	25.3453	26.1605	53.2791	898.1324	890.7326
-60.437	-9.417	24.8764	25.8403	63.8044	941.4707	978.9932
-63.041	-9.494	24.5896	25.7248	65.0773	1035.4949	957.5497
-64.553	-9.312	25.3596	26.6418	103.1079	811.4621	923.9236
-65.686	-9.552	25.3357	26.7799	77.0591	784.5954	896.7214
-71.039	-9.608	23.8008	25.4614	129.3955	723.9014	1497.0005
-73.729	-9.714	25.1823	26.3540	159.7979	628.2209	1976.5966
-74.495	-9.381	25.2229	26.1372	218.0717	708.4033	2032.5957
-74.878	-9.378	25.4111	26.1395	277.3141	873.0444	2002.5150
-75.644	-9.371	22.2307	23.1260	242.2237	708.4655	1844.6947
-76.026	-9.367	22.7271	23.4182	232.9047	736.7943	2044.1813
-76.408	-9.363	16.9691	17.8314	104.3612	405.8571	1478.6637
-76.79	-9.358	7.5511	9.0717	56.7563	382.2487	582.1640
-77.171	-9.353	8.3606	9.8349	37.7664	361.2538	631.5390
-77.552	-9.347	8.1947	9.7008	13.1421	325.1555	682.4988
-77.932	-9.341	9.5755	11.1713	4.5363	242.5970	397.3297
-55.99	-9.344	25.7026	27.2113	52.2082	987.9330	848.3004
-56.984	-9.181	25.8987	27.0979	44.1872	900.8587	880.3349
-60.987	-9.543	24.5383	25.5218	63.7896	954.1233	995.1785
-63.602	-9.616	24.7727	25.9928	71.4286	951.1409	956.5704
-64.167	-9.686	25.0551	26.3443	88.2656	852.8424	953.9213
-64.739	-9.425	25.3730	26.6822	101.5186	767.5322	904.3012
-66.252	-9.67	25.2374	26.7862	73.1407	809.0400	882.8610
-68.927	-9.705	23.3923	25.3687	131.2018	760.4162	1068.1396
-71.615	-9.718	23.9560	25.5465	122.9820	684.8678	1633.4575
-74.304	-9.492	25.8142	26.7712	189.7913	666.3973	2021.1105
-74.688	-9.489	22.4302	23.5246	215.6355	702.3963	1832.3050
-75.837	-9.479	21.0200	21.9697	134.9687	495.7479	1882.0387
-76.219	-9.474	15.5008	16.5237	95.4381	384.7308	1419.0042
-76.601	-9.469	6.7528	8.2863	75.1405	410.1873	675.1186
-77.082	-9.682	4.8520	6.9085	40.8903	375.5639	600.1277
-77.363	-9.459	0.8747	3.4745	28.9646	410.0370	239.8293
-77.744	-9.453	5.3984	7.5294	8.5916	323.3832	519.0745
-78.124	-9.446	18.0660	21.8043	0.0183	57.2750	83.8037
-56.8	-9.279	25.7548	27.0405	44.4991	925.6266	869.8641
-58.604	-9.352	25.2597	26.1151	50.5323	897.2455	902.6030
-58.96	-9.579	25.0576	26.0356	52.1192	919.2180	929.0918
-61.54	-9.667	24.3499	25.3483	61.2896	974.8353	1005.4373
-64.547	-9.529	25.2809	26.6027	99.9511	793.1922	938.4867
-64.925	-9.537	25.4058	26.7539	95.6347	742.0943	895.4254
-65.304	-9.544	25.4751	26.8675	86.4831	742.4274	881.9949
-66.821	-9.788	24.8967	26.5737	88.8816	793.3734	874.2445
-69.501	-9.818	23.4518	25.3544	113.5202	755.4248	1162.7881
-72.192	-9.828	24.1037	25.5999	125.6074	660.8913	1808.0972
-74.113	-9.602	25.7044	26.7293	173.8773	646.2952	1965.7952
-74.497	-9.6	23.0258	24.1607	216.6206	682.8170	1901.1180
-74.979	-9.815	25.2104	26.1007	247.2828	798.4583	2176.6897
-75.647	-9.59	20.0812	21.1589	141.6137	475.5853	1828.7577
-76.029	-9.586	19.6147	20.5726	98.0736	408.4064	1986.7960
-76.411	-9.581	8.2600	9.6036	78.4482	412.8110	750.8326
-77.175	-9.57	5.5907	7.5039	36.0248	374.1769	533.0785
-77.556	-9.565	6.5757	8.4441	8.3758	322.4530	626.2664
-77.936	-9.558	16.8689	18.8141	0.2563	120.7133	321.6637
-78.222	-9.608	18.1524	22.8439	0.2922	30.5668	28.0663
-56.616	-9.376	25.7748	27.1664	45.9324	949.1792	839.3996
-56.877	-9.603	25.6747	26.9365	41.3853	937.8184	850.8054
-58.418	-9.451	25.3255	26.1910	48.1219	888.6828	881.7254
-59.504	-9.706	25.0376	26.0507	51.6409	931.1326	965.3884
-62.096	-9.792	24.2857	25.3811	60.7334	993.8385	983.2228
-64.82	-9.863	25.3264	26.7281	90.8341	765.4821	913.8973
-65.112	-9.649	25.5552	26.9643	90.7939	736.1909	888.2900
-65.492	-9.657	25.5506	26.9820	78.7542	753.5118	887.8584
-67.393	-9.906	24.3662	26.1955	151.2357	710.1077	826.5207
-70.077	-9.932	23.5527	25.3776	112.2350	739.4646	1348.3200
-72.77	-9.936	24.5460	25.9451	135.1300	643.5646	1935.6998
-74.306	-9.71	25.4677	26.4905	188.8619	681.1048	2133.9329
-75.839	-9.697	18.6265	19.7457	75.8295	363.8030	1855.8235
-76.222	-9.692	11.0206	12.3285	83.6756	393.2843	988.6124
-76.604	-9.687	6.3347	7.9981	69.6256	413.6601	593.6455
-77.367	-9.676	4.0282	6.4004	15.7929	355.6936	473.4266
-77.748	-9.67	6.6862	8.6230	5.3738	314.3455	546.3234
-55.003	-9.616	25.3572	26.8887	49.8501	1013.9538	817.3869
-56.432	-9.474	25.8353	27.3176	47.3718	969.2344	827.4557
-57.498	-9.733	25.4641	26.5040	38.8205	912.4067	852.5428
-58.232	-9.551	25.3854	26.2710	46.4956	879.5950	884.8863
-58.581	-9.884	24.9821	26.0180	44.9878	917.1240	903.0245
-60.051	-9.833	24.6486	25.6909	54.5691	931.9398	980.9386
-62.653	-9.916	24.2645	25.3833	58.2001	955.6743	947.0753
-65.299	-9.762	25.6263	27.0654	82.2044	735.4171	909.5362
-67.965	-10.022	23.8983	25.8676	199.2844	630.0216	865.5192
-70.653	-10.044	23.6693	25.4447	120.1497	728.7505	1571.3136
-73.444	-10.044	24.7462	26.0367	149.4965	634.8019	1996.5271
-74.115	-9.821	25.6499	26.7065	170.8185	654.6937	2023.7105
-74.403	-9.874	23.8351	24.9668	201.6557	703.9203	2062.3403
-75.266	-9.812	25.2966	26.0439	302.9395	927.7990	2194.5168
-75.649	-9.808	19.6869	20.8399	108.1185	445.7329	1920.5736
-76.032	-9.804	15.6995	16.9190	55.1067	317.2184	1068.2764
-76.415	-9.799	8.1662	9.6856	78.7462	416.1703	676.8514
-77.56	-9.782	4.3791	6.7589	7.0705	336.3624	527.6352
-77.941	-9.776	16.9139	19.7885	0.0185	89.1429	202.7373
-55.527	-9.747	25.7781	27.3102	52.2110	999.2702	807.7722
-56.248	-9.571	25.8556	27.4066	49.2894	988.3840	813.2744
-57.948	-9.862	25.3007	26.2686	41.2763	893.0561	870.5298
-58.408	-9.664	25.1446	26.0629	46.6176	888.8312	893.4934
-60.601	-9.96	24.5116	25.5851	56.6806	937.3418	989.4469
-63.213	-10.039	24.5637	25.7569	56.2082	926.9410	925.1208
-65.107	-9.867	25.5291	26.9732	86.3103	738.8432	902.6518
-65.487	-9.874	25.6312	27.0880	76.2896	751.6044	890.7325
-65.769	-10.099	25.6331	27.1485	71.3102	781.6472	870.1022
-68.539	-10.138	23.6101	25.6103	128.9177	711.5532	1055.3979
-71.23	-10.155	23.8279	25.5371	127.6296	715.9367	1704.1648
-73.923	-9.931	25.4666	26.6066	163.2350	643.7050	2082.0975
-75.459	-9.919	23.1334	24.0867	242.8915	778.7780	2157.7217
-75.842	-9.915	13.6282	14.9249	71.4431	379.6254	1340.2679
-76.225	-9.911	15.7097	16.9274	44.3907	310.9349	605.2471
-76.706	-10.233	4.7566	6.7349	54.8960	407.5301	667.9933
-77.752	-9.888	13.4901	15.3462	0.4950	210.0150	417.0646
-78.041	-9.99	17.6967	22.5280	0.2516	26.9686	24.8213
-56.065	-9.668	25.9243	27.5408	51.1506	1000.9591	793.6600
